"year","month","date_of_month","day_of_week","births","weekend"
2008,"December",12,"Friday",12903,FALSE
2008,"December",13,"Saturday",8436,TRUE
2008,"December",14,"Sunday",7380,TRUE
2008,"December",15,"Monday",12377,FALSE
2008,"December",16,"Tuesday",13900,FALSE
2008,"December",17,"Wednesday",13814,FALSE
2008,"December",18,"Thursday",14324,FALSE
2008,"December",19,"Friday",14007,FALSE
2008,"December",20,"Saturday",8665,TRUE
2008,"December",21,"Sunday",7635,TRUE
2008,"December",22,"Monday",13831,FALSE
2008,"December",23,"Tuesday",13374,FALSE
2008,"December",24,"Wednesday",9235,FALSE
2008,"December",25,"Thursday",6471,FALSE
2008,"December",26,"Friday",10890,FALSE
2008,"December",27,"Saturday",8728,TRUE
2008,"December",28,"Sunday",7677,TRUE
2008,"December",29,"Monday",13951,FALSE
2008,"December",30,"Tuesday",15645,FALSE
2008,"December",31,"Wednesday",12906,FALSE
2009,"January",1,"Thursday",8145,FALSE
2009,"January",2,"Friday",10995,FALSE
2009,"January",3,"Saturday",8338,TRUE
2009,"January",4,"Sunday",7283,TRUE
2009,"January",5,"Monday",12125,FALSE
2009,"January",6,"Tuesday",13222,FALSE
2009,"January",7,"Wednesday",13119,FALSE
2009,"January",8,"Thursday",13019,FALSE
2009,"January",9,"Friday",12647,FALSE
2009,"January",10,"Saturday",8233,TRUE
2009,"January",11,"Sunday",7122,TRUE
2009,"January",12,"Monday",12178,FALSE
2009,"January",13,"Tuesday",12597,FALSE
2009,"January",14,"Wednesday",13013,FALSE
2009,"January",15,"Thursday",12800,FALSE
2009,"January",16,"Friday",12542,FALSE
2009,"January",17,"Saturday",8175,TRUE
2009,"January",18,"Sunday",7151,TRUE
2009,"January",19,"Monday",11353,FALSE
2009,"January",20,"Tuesday",12935,FALSE
2009,"January",21,"Wednesday",12822,FALSE
2009,"January",22,"Thursday",13125,FALSE
2009,"January",23,"Friday",12995,FALSE
2009,"January",24,"Saturday",8357,TRUE
2009,"January",25,"Sunday",7261,TRUE
2009,"January",26,"Monday",12156,FALSE
2009,"January",27,"Tuesday",13107,FALSE
2009,"January",28,"Wednesday",12703,FALSE
2009,"January",29,"Thursday",12729,FALSE
2009,"January",30,"Friday",12527,FALSE
2009,"January",31,"Saturday",8201,TRUE
2009,"February",1,"Sunday",7255,TRUE
2009,"February",2,"Monday",12525,FALSE
2009,"February",3,"Tuesday",13330,FALSE
2009,"February",4,"Wednesday",12894,FALSE
2009,"February",5,"Thursday",12817,FALSE
2009,"February",6,"Friday",12517,FALSE
2009,"February",7,"Saturday",8451,TRUE
2009,"February",8,"Sunday",7462,TRUE
2009,"February",9,"Monday",12484,FALSE
2009,"February",10,"Tuesday",13612,FALSE
2009,"February",11,"Wednesday",13219,FALSE
2009,"February",12,"Thursday",13635,FALSE
2009,"February",13,"Friday",11832,FALSE
2009,"February",14,"Saturday",8550,TRUE
2009,"February",15,"Sunday",7434,TRUE
2009,"February",16,"Monday",11731,FALSE
2009,"February",17,"Tuesday",13151,FALSE
2009,"February",18,"Wednesday",13324,FALSE
2009,"February",19,"Thursday",13171,FALSE
2009,"February",20,"Friday",12995,FALSE
2009,"February",21,"Saturday",8628,TRUE
2009,"February",22,"Sunday",7286,TRUE
2009,"February",23,"Monday",12363,FALSE
2009,"February",24,"Tuesday",13110,FALSE
2009,"February",25,"Wednesday",13084,FALSE
2009,"February",26,"Thursday",13134,FALSE
2009,"February",27,"Friday",12732,FALSE
2009,"February",28,"Saturday",8396,TRUE
2009,"March",1,"Sunday",7342,TRUE
2009,"March",2,"Monday",12276,FALSE
2009,"March",3,"Tuesday",13265,FALSE
2009,"March",4,"Wednesday",12903,FALSE
2009,"March",5,"Thursday",13176,FALSE
2009,"March",6,"Friday",13081,FALSE
2009,"March",7,"Saturday",8556,TRUE
2009,"March",8,"Sunday",7314,TRUE
2009,"March",9,"Monday",12400,FALSE
2009,"March",10,"Tuesday",13568,FALSE
2009,"March",11,"Wednesday",12999,FALSE
2009,"March",12,"Thursday",13134,FALSE
2009,"March",13,"Friday",12087,FALSE
2009,"March",14,"Saturday",8396,TRUE
2009,"March",15,"Sunday",7130,TRUE
2009,"March",16,"Monday",12264,FALSE
2009,"March",17,"Tuesday",13542,FALSE
2009,"March",18,"Wednesday",12987,FALSE
2009,"March",19,"Thursday",12706,FALSE
2009,"March",20,"Friday",12927,FALSE
2009,"March",21,"Saturday",8286,TRUE
2009,"March",22,"Sunday",7168,TRUE
2009,"March",23,"Monday",12056,FALSE
2009,"March",24,"Tuesday",13309,FALSE
2009,"March",25,"Wednesday",13027,FALSE
2009,"March",26,"Thursday",12785,FALSE
2009,"March",27,"Friday",12692,FALSE
2009,"March",28,"Saturday",8381,TRUE
2009,"March",29,"Sunday",7348,TRUE
2009,"March",30,"Monday",12330,FALSE
2009,"March",31,"Tuesday",13136,FALSE
2009,"April",1,"Wednesday",12247,FALSE
2009,"April",2,"Thursday",13233,FALSE
2009,"April",3,"Friday",13078,FALSE
2009,"April",4,"Saturday",8389,TRUE
2009,"April",5,"Sunday",7238,TRUE
2009,"April",6,"Monday",12200,FALSE
2009,"April",7,"Tuesday",13589,FALSE
2009,"April",8,"Wednesday",13177,FALSE
2009,"April",9,"Thursday",13278,FALSE
2009,"April",10,"Friday",12007,FALSE
2009,"April",11,"Saturday",7906,TRUE
2009,"April",12,"Sunday",6864,TRUE
2009,"April",13,"Monday",11617,FALSE
2009,"April",14,"Tuesday",13415,FALSE
2009,"April",15,"Wednesday",12804,FALSE
2009,"April",16,"Thursday",13095,FALSE
2009,"April",17,"Friday",12481,FALSE
2009,"April",18,"Saturday",8364,TRUE
2009,"April",19,"Sunday",7309,TRUE
2009,"April",20,"Monday",12252,FALSE
2009,"April",21,"Tuesday",13273,FALSE
2009,"April",22,"Wednesday",12958,FALSE
2009,"April",23,"Thursday",12872,FALSE
2009,"April",24,"Friday",12231,FALSE
2009,"April",25,"Saturday",8191,TRUE
2009,"April",26,"Sunday",7198,TRUE
2009,"April",27,"Monday",12199,FALSE
2009,"April",28,"Tuesday",13243,FALSE
2009,"April",29,"Wednesday",12701,FALSE
2009,"April",30,"Thursday",12413,FALSE
2009,"May",1,"Friday",12930,FALSE
2009,"May",2,"Saturday",8169,TRUE
2009,"May",3,"Sunday",7220,TRUE
2009,"May",4,"Monday",12126,FALSE
2009,"May",5,"Tuesday",13358,FALSE
2009,"May",6,"Wednesday",12686,FALSE
2009,"May",7,"Thursday",13088,FALSE
2009,"May",8,"Friday",12738,FALSE
2009,"May",9,"Saturday",8180,TRUE
2009,"May",10,"Sunday",7339,TRUE
2009,"May",11,"Monday",12410,FALSE
2009,"May",12,"Tuesday",13415,FALSE
2009,"May",13,"Wednesday",12920,FALSE
2009,"May",14,"Thursday",13033,FALSE
2009,"May",15,"Friday",12874,FALSE
2009,"May",16,"Saturday",8327,TRUE
2009,"May",17,"Sunday",7256,TRUE
2009,"May",18,"Monday",12467,FALSE
2009,"May",19,"Tuesday",13543,FALSE
2009,"May",20,"Wednesday",13694,FALSE
2009,"May",21,"Thursday",13569,FALSE
2009,"May",22,"Friday",13314,FALSE
2009,"May",23,"Saturday",8618,TRUE
2009,"May",24,"Sunday",7481,TRUE
2009,"May",25,"Monday",8058,FALSE
2009,"May",26,"Tuesday",13239,FALSE
2009,"May",27,"Wednesday",14350,FALSE
2009,"May",28,"Thursday",14057,FALSE
2009,"May",29,"Friday",13290,FALSE
2009,"May",30,"Saturday",8602,TRUE
2009,"May",31,"Sunday",7480,TRUE
2009,"June",1,"Monday",12541,FALSE
2009,"June",2,"Tuesday",13408,FALSE
2009,"June",3,"Wednesday",13080,FALSE
2009,"June",4,"Thursday",13036,FALSE
2009,"June",5,"Friday",12648,FALSE
2009,"June",6,"Saturday",8428,TRUE
2009,"June",7,"Sunday",7221,TRUE
2009,"June",8,"Monday",12472,FALSE
2009,"June",9,"Tuesday",13368,FALSE
2009,"June",10,"Wednesday",13248,FALSE
2009,"June",11,"Thursday",13079,FALSE
2009,"June",12,"Friday",12780,FALSE
2009,"June",13,"Saturday",8376,TRUE
2009,"June",14,"Sunday",7380,TRUE
2009,"June",15,"Monday",12465,FALSE
2009,"June",16,"Tuesday",13542,FALSE
2009,"June",17,"Wednesday",13440,FALSE
2009,"June",18,"Thursday",13611,FALSE
2009,"June",19,"Friday",12846,FALSE
2009,"June",20,"Saturday",8603,TRUE
2009,"June",21,"Sunday",7559,TRUE
2009,"June",22,"Monday",12396,FALSE
2009,"June",23,"Tuesday",13700,FALSE
2009,"June",24,"Wednesday",13268,FALSE
2009,"June",25,"Thursday",13362,FALSE
2009,"June",26,"Friday",12981,FALSE
2009,"June",27,"Saturday",8474,TRUE
2009,"June",28,"Sunday",7471,TRUE
2009,"June",29,"Monday",12776,FALSE
2009,"June",30,"Tuesday",14061,FALSE
2009,"July",1,"Wednesday",14311,FALSE
2009,"July",2,"Thursday",13931,FALSE
2009,"July",3,"Friday",10630,FALSE
2009,"July",4,"Saturday",7978,TRUE
2009,"July",5,"Sunday",7333,TRUE
2009,"July",6,"Monday",12415,FALSE
2009,"July",7,"Tuesday",14208,FALSE
2009,"July",8,"Wednesday",14252,FALSE
2009,"July",9,"Thursday",13566,FALSE
2009,"July",10,"Friday",13276,FALSE
2009,"July",11,"Saturday",8769,TRUE
2009,"July",12,"Sunday",7627,TRUE
2009,"July",13,"Monday",12570,FALSE
2009,"July",14,"Tuesday",14086,FALSE
2009,"July",15,"Wednesday",13939,FALSE
2009,"July",16,"Thursday",14012,FALSE
2009,"July",17,"Friday",13258,FALSE
2009,"July",18,"Saturday",8626,TRUE
2009,"July",19,"Sunday",7536,TRUE
2009,"July",20,"Monday",12612,FALSE
2009,"July",21,"Tuesday",13974,FALSE
2009,"July",22,"Wednesday",13657,FALSE
2009,"July",23,"Thursday",13880,FALSE
2009,"July",24,"Friday",13132,FALSE
2009,"July",25,"Saturday",8887,TRUE
2009,"July",26,"Sunday",7716,TRUE
2009,"July",27,"Monday",12684,FALSE
2009,"July",28,"Tuesday",14163,FALSE
2009,"July",29,"Wednesday",13619,FALSE
2009,"July",30,"Thursday",13537,FALSE
2009,"July",31,"Friday",13307,FALSE
2009,"August",1,"Saturday",8684,TRUE
2009,"August",2,"Sunday",7492,TRUE
2009,"August",3,"Monday",12642,FALSE
2009,"August",4,"Tuesday",13937,FALSE
2009,"August",5,"Wednesday",13510,FALSE
2009,"August",6,"Thursday",13377,FALSE
2009,"August",7,"Friday",13122,FALSE
2009,"August",8,"Saturday",8830,TRUE
2009,"August",9,"Sunday",7683,TRUE
2009,"August",10,"Monday",12759,FALSE
2009,"August",11,"Tuesday",14021,FALSE
2009,"August",12,"Wednesday",13764,FALSE
2009,"August",13,"Thursday",13391,FALSE
2009,"August",14,"Friday",13398,FALSE
2009,"August",15,"Saturday",8566,TRUE
2009,"August",16,"Sunday",7750,TRUE
2009,"August",17,"Monday",13104,FALSE
2009,"August",18,"Tuesday",14226,FALSE
2009,"August",19,"Wednesday",13634,FALSE
2009,"August",20,"Thursday",13994,FALSE
2009,"August",21,"Friday",13291,FALSE
2009,"August",22,"Saturday",8952,TRUE
2009,"August",23,"Sunday",7650,TRUE
2009,"August",24,"Monday",12664,FALSE
2009,"August",25,"Tuesday",13928,FALSE
2009,"August",26,"Wednesday",13770,FALSE
2009,"August",27,"Thursday",13861,FALSE
2009,"August",28,"Friday",13530,FALSE
2009,"August",29,"Saturday",8805,TRUE
2009,"August",30,"Sunday",7702,TRUE
2009,"August",31,"Monday",12758,FALSE
2009,"September",1,"Tuesday",14107,FALSE
2009,"September",2,"Wednesday",13659,FALSE
2009,"September",3,"Thursday",13900,FALSE
2009,"September",4,"Friday",13622,FALSE
2009,"September",5,"Saturday",8959,TRUE
2009,"September",6,"Sunday",7587,TRUE
2009,"September",7,"Monday",7947,FALSE
2009,"September",8,"Tuesday",13555,FALSE
2009,"September",9,"Wednesday",16081,FALSE
2009,"September",10,"Thursday",14887,FALSE
2009,"September",11,"Friday",13032,FALSE
2009,"September",12,"Saturday",9264,TRUE
2009,"September",13,"Sunday",7871,TRUE
2009,"September",14,"Monday",13393,FALSE
2009,"September",15,"Tuesday",14558,FALSE
2009,"September",16,"Wednesday",14130,FALSE
2009,"September",17,"Thursday",14095,FALSE
2009,"September",18,"Friday",13951,FALSE
2009,"September",19,"Saturday",9032,TRUE
2009,"September",20,"Sunday",8014,TRUE
2009,"September",21,"Monday",13415,FALSE
2009,"September",22,"Tuesday",14318,FALSE
2009,"September",23,"Wednesday",13973,FALSE
2009,"September",24,"Thursday",14048,FALSE
2009,"September",25,"Friday",13449,FALSE
2009,"September",26,"Saturday",9013,TRUE
2009,"September",27,"Sunday",7817,TRUE
2009,"September",28,"Monday",12723,FALSE
2009,"September",29,"Tuesday",13829,FALSE
2009,"September",30,"Wednesday",13465,FALSE
2009,"October",1,"Thursday",13628,FALSE
2009,"October",2,"Friday",13264,FALSE
2009,"October",3,"Saturday",8548,TRUE
2009,"October",4,"Sunday",7443,TRUE
2009,"October",5,"Monday",12559,FALSE
2009,"October",6,"Tuesday",13674,FALSE
2009,"October",7,"Wednesday",13078,FALSE
2009,"October",8,"Thursday",13174,FALSE
2009,"October",9,"Friday",12706,FALSE
2009,"October",10,"Saturday",8577,TRUE
2009,"October",11,"Sunday",7268,TRUE
2009,"October",12,"Monday",12105,FALSE
2009,"October",13,"Tuesday",12941,FALSE
2009,"October",14,"Wednesday",12882,FALSE
2009,"October",15,"Thursday",13115,FALSE
2009,"October",16,"Friday",12605,FALSE
2009,"October",17,"Saturday",8155,TRUE
2009,"October",18,"Sunday",7356,TRUE
2009,"October",19,"Monday",12056,FALSE
2009,"October",20,"Tuesday",13142,FALSE
2009,"October",21,"Wednesday",12924,FALSE
2009,"October",22,"Thursday",12935,FALSE
2009,"October",23,"Friday",12621,FALSE
2009,"October",24,"Saturday",8353,TRUE
2009,"October",25,"Sunday",7120,TRUE
2009,"October",26,"Monday",12238,FALSE
2009,"October",27,"Tuesday",13230,FALSE
2009,"October",28,"Wednesday",13043,FALSE
2009,"October",29,"Thursday",12683,FALSE
2009,"October",30,"Friday",11978,FALSE
2009,"October",31,"Saturday",7658,TRUE
2009,"November",1,"Sunday",7519,TRUE
2009,"November",2,"Monday",12212,FALSE
2009,"November",3,"Tuesday",13205,FALSE
2009,"November",4,"Wednesday",12743,FALSE
2009,"November",5,"Thursday",12805,FALSE
2009,"November",6,"Friday",12314,FALSE
2009,"November",7,"Saturday",8044,TRUE
2009,"November",8,"Sunday",7260,TRUE
2009,"November",9,"Monday",11874,FALSE
2009,"November",10,"Tuesday",13287,FALSE
2009,"November",11,"Wednesday",12889,FALSE
2009,"November",12,"Thursday",12751,FALSE
2009,"November",13,"Friday",11739,FALSE
2009,"November",14,"Saturday",8281,TRUE
2009,"November",15,"Sunday",7232,TRUE
2009,"November",16,"Monday",11940,FALSE
2009,"November",17,"Tuesday",12950,FALSE
2009,"November",18,"Wednesday",12866,FALSE
2009,"November",19,"Thursday",12822,FALSE
2009,"November",20,"Friday",13002,FALSE
2009,"November",21,"Saturday",8335,TRUE
2009,"November",22,"Sunday",7230,TRUE
2009,"November",23,"Monday",13125,FALSE
2009,"November",24,"Tuesday",13907,FALSE
2009,"November",25,"Wednesday",11986,FALSE
2009,"November",26,"Thursday",6864,FALSE
2009,"November",27,"Friday",8750,FALSE
2009,"November",28,"Saturday",7604,TRUE
2009,"November",29,"Sunday",7169,TRUE
2009,"November",30,"Monday",12542,FALSE
2009,"December",1,"Tuesday",13900,FALSE
2009,"December",2,"Wednesday",13267,FALSE
2009,"December",3,"Thursday",12952,FALSE
2009,"December",4,"Friday",12131,FALSE
2009,"December",5,"Saturday",7855,TRUE
2009,"December",6,"Sunday",7103,TRUE
2009,"December",7,"Monday",11732,FALSE
2009,"December",8,"Tuesday",12823,FALSE
2009,"December",9,"Wednesday",12497,FALSE
2009,"December",10,"Thursday",12299,FALSE
2009,"December",11,"Friday",11834,FALSE
2009,"December",12,"Saturday",8082,TRUE
2009,"December",13,"Sunday",7027,TRUE
2009,"December",14,"Monday",12254,FALSE
2009,"December",15,"Tuesday",13347,FALSE
2009,"December",16,"Wednesday",12961,FALSE
2009,"December",17,"Thursday",13425,FALSE
2009,"December",18,"Friday",13478,FALSE
2009,"December",19,"Saturday",8436,TRUE
2009,"December",20,"Sunday",7225,TRUE
2009,"December",21,"Monday",13512,FALSE
2009,"December",22,"Tuesday",14102,FALSE
2009,"December",23,"Wednesday",11819,FALSE
2009,"December",24,"Thursday",8441,FALSE
2009,"December",25,"Friday",6160,FALSE
2009,"December",26,"Saturday",7172,TRUE
2009,"December",27,"Sunday",7480,TRUE
2009,"December",28,"Monday",13354,FALSE
2009,"December",29,"Tuesday",14600,FALSE
2009,"December",30,"Wednesday",13829,FALSE
2009,"December",31,"Thursday",11667,FALSE
2010,"January",1,"Friday",7871,FALSE
2010,"January",2,"Saturday",6990,TRUE
2010,"January",3,"Sunday",6988,TRUE
2010,"January",4,"Monday",11844,FALSE
2010,"January",5,"Tuesday",12995,FALSE
2010,"January",6,"Wednesday",12520,FALSE
2010,"January",7,"Thursday",12541,FALSE
2010,"January",8,"Friday",12183,FALSE
2010,"January",9,"Saturday",7809,TRUE
2010,"January",10,"Sunday",6963,TRUE
2010,"January",11,"Monday",11892,FALSE
2010,"January",12,"Tuesday",12921,FALSE
2010,"January",13,"Wednesday",12307,FALSE
2010,"January",14,"Thursday",12543,FALSE
2010,"January",15,"Friday",12278,FALSE
2010,"January",16,"Saturday",8032,TRUE
2010,"January",17,"Sunday",7131,TRUE
2010,"January",18,"Monday",11220,FALSE
2010,"January",19,"Tuesday",12510,FALSE
2010,"January",20,"Wednesday",12514,FALSE
2010,"January",21,"Thursday",12762,FALSE
2010,"January",22,"Friday",12364,FALSE
2010,"January",23,"Saturday",7996,TRUE
2010,"January",24,"Sunday",7014,TRUE
2010,"January",25,"Monday",11623,FALSE
2010,"January",26,"Tuesday",12821,FALSE
2010,"January",27,"Wednesday",12441,FALSE
2010,"January",28,"Thursday",12342,FALSE
2010,"January",29,"Friday",11838,FALSE
2010,"January",30,"Saturday",8035,TRUE
2010,"January",31,"Sunday",6832,TRUE
2010,"February",1,"Monday",11445,FALSE
2010,"February",2,"Tuesday",12831,FALSE
2010,"February",3,"Wednesday",12453,FALSE
2010,"February",4,"Thursday",12369,FALSE
2010,"February",5,"Friday",12362,FALSE
2010,"February",6,"Saturday",7948,TRUE
2010,"February",7,"Sunday",6893,TRUE
2010,"February",8,"Monday",11912,FALSE
2010,"February",9,"Tuesday",12747,FALSE
2010,"February",10,"Wednesday",12535,FALSE
2010,"February",11,"Thursday",12389,FALSE
2010,"February",12,"Friday",12281,FALSE
2010,"February",13,"Saturday",7947,TRUE
2010,"February",14,"Sunday",7167,TRUE
2010,"February",15,"Monday",11156,FALSE
2010,"February",16,"Tuesday",12363,FALSE
2010,"February",17,"Wednesday",12734,FALSE
2010,"February",18,"Thursday",12764,FALSE
2010,"February",19,"Friday",12401,FALSE
2010,"February",20,"Saturday",8201,TRUE
2010,"February",21,"Sunday",7211,TRUE
2010,"February",22,"Monday",11996,FALSE
2010,"February",23,"Tuesday",12628,FALSE
2010,"February",24,"Wednesday",12438,FALSE
2010,"February",25,"Thursday",12449,FALSE
2010,"February",26,"Friday",12046,FALSE
2010,"February",27,"Saturday",7832,TRUE
2010,"February",28,"Sunday",6895,TRUE
2010,"March",1,"Monday",11984,FALSE
2010,"March",2,"Tuesday",12868,FALSE
2010,"March",3,"Wednesday",12525,FALSE
2010,"March",4,"Thursday",12549,FALSE
2010,"March",5,"Friday",12272,FALSE
2010,"March",6,"Saturday",7832,TRUE
2010,"March",7,"Sunday",6887,TRUE
2010,"March",8,"Monday",11514,FALSE
2010,"March",9,"Tuesday",12839,FALSE
2010,"March",10,"Wednesday",12740,FALSE
2010,"March",11,"Thursday",12481,FALSE
2010,"March",12,"Friday",12347,FALSE
2010,"March",13,"Saturday",7893,TRUE
2010,"March",14,"Sunday",6808,TRUE
2010,"March",15,"Monday",11548,FALSE
2010,"March",16,"Tuesday",12700,FALSE
2010,"March",17,"Wednesday",12781,FALSE
2010,"March",18,"Thursday",12054,FALSE
2010,"March",19,"Friday",12119,FALSE
2010,"March",20,"Saturday",8005,TRUE
2010,"March",21,"Sunday",6992,TRUE
2010,"March",22,"Monday",11657,FALSE
2010,"March",23,"Tuesday",12752,FALSE
2010,"March",24,"Wednesday",12473,FALSE
2010,"March",25,"Thursday",12591,FALSE
2010,"March",26,"Friday",12088,FALSE
2010,"March",27,"Saturday",7995,TRUE
2010,"March",28,"Sunday",6922,TRUE
2010,"March",29,"Monday",11745,FALSE
2010,"March",30,"Tuesday",12868,FALSE
2010,"March",31,"Wednesday",12619,FALSE
2010,"April",1,"Thursday",11994,FALSE
2010,"April",2,"Friday",11666,FALSE
2010,"April",3,"Saturday",7854,TRUE
2010,"April",4,"Sunday",6721,TRUE
2010,"April",5,"Monday",11571,FALSE
2010,"April",6,"Tuesday",12888,FALSE
2010,"April",7,"Wednesday",12228,FALSE
2010,"April",8,"Thursday",12312,FALSE
2010,"April",9,"Friday",11988,FALSE
2010,"April",10,"Saturday",7844,TRUE
2010,"April",11,"Sunday",6907,TRUE
2010,"April",12,"Monday",11964,FALSE
2010,"April",13,"Tuesday",12549,FALSE
2010,"April",14,"Wednesday",12708,FALSE
2010,"April",15,"Thursday",12614,FALSE
2010,"April",16,"Friday",12136,FALSE
2010,"April",17,"Saturday",7878,TRUE
2010,"April",18,"Sunday",6978,TRUE
2010,"April",19,"Monday",11845,FALSE
2010,"April",20,"Tuesday",13010,FALSE
2010,"April",21,"Wednesday",12594,FALSE
2010,"April",22,"Thursday",12485,FALSE
2010,"April",23,"Friday",12095,FALSE
2010,"April",24,"Saturday",7964,TRUE
2010,"April",25,"Sunday",6965,TRUE
2010,"April",26,"Monday",12034,FALSE
2010,"April",27,"Tuesday",12619,FALSE
2010,"April",28,"Wednesday",12500,FALSE
2010,"April",29,"Thursday",12374,FALSE
2010,"April",30,"Friday",11852,FALSE
2010,"May",1,"Saturday",7911,TRUE
2010,"May",2,"Sunday",6922,TRUE
2010,"May",3,"Monday",11995,FALSE
2010,"May",4,"Tuesday",12770,FALSE
2010,"May",5,"Wednesday",12801,FALSE
2010,"May",6,"Thursday",12410,FALSE
2010,"May",7,"Friday",11914,FALSE
2010,"May",8,"Saturday",7877,TRUE
2010,"May",9,"Sunday",6823,TRUE
2010,"May",10,"Monday",12286,FALSE
2010,"May",11,"Tuesday",12845,FALSE
2010,"May",12,"Wednesday",12637,FALSE
2010,"May",13,"Thursday",12246,FALSE
2010,"May",14,"Friday",12337,FALSE
2010,"May",15,"Saturday",7963,TRUE
2010,"May",16,"Sunday",7022,TRUE
2010,"May",17,"Monday",11953,FALSE
2010,"May",18,"Tuesday",12854,FALSE
2010,"May",19,"Wednesday",12411,FALSE
2010,"May",20,"Thursday",12559,FALSE
2010,"May",21,"Friday",12302,FALSE
2010,"May",22,"Saturday",8093,TRUE
2010,"May",23,"Sunday",7094,TRUE
2010,"May",24,"Monday",11893,FALSE
2010,"May",25,"Tuesday",13421,FALSE
2010,"May",26,"Wednesday",12972,FALSE
2010,"May",27,"Thursday",13115,FALSE
2010,"May",28,"Friday",12519,FALSE
2010,"May",29,"Saturday",8159,TRUE
2010,"May",30,"Sunday",7111,TRUE
2010,"May",31,"Monday",7436,FALSE
2010,"June",1,"Tuesday",12591,FALSE
2010,"June",2,"Wednesday",13812,FALSE
2010,"June",3,"Thursday",13150,FALSE
2010,"June",4,"Friday",12640,FALSE
2010,"June",5,"Saturday",8260,TRUE
